ProductID,Price,Popularity,Description,Category,Brand
71496B,0.56,13,A4 WALL TIDY RED FLOWERS,Other,GenericBrand
72024U,0.21,72,LILAC VOTIVE CANDLE,Other,GenericBrand
72051S,0.42000000000000004,45,BAG OF SILVER STONES,Other,GenericBrand
72140E,0.85,30,BEST DAD CANDLE LETTERS,Other,GenericBrand
72225C,0.29,288,LAVENDER SCENT CAKE CANDLE,Other,GenericBrand
72349B,2.1,375,SET/6 PURPLE BUTTERFLY T-LIGHTS,Other,GenericBrand
72351A,2.1,610,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,Other,GenericBrand
72351B,2.1,847,SET/6 PINK  BUTTERFLY T-LIGHTS,Other,GenericBrand
72369A,1.25,28,PINK CLEAR GLASS CANDLE PLATE,Other,GenericBrand
72760B,9.847372262773723,383,VINTAGE CREAM 3 BASKET CAKE STAND,Other,GenericBrand
72798C,1.6499999999999997,7,SET/4 GARDEN ROSE DINNER CANDLE,Garden,Garden
72799C,2.23,80,PINK PILLAR CANDLE SILVER FLOCK,Other,GenericBrand
72799E,2.5973469387755106,243,IVORY PILLAR CANDLE SILVER FLOCK,Other,GenericBrand
72799F,2.930952380952381,127,IVORY PILLAR CANDLE GOLD FLOCK,Other,GenericBrand
72800B,2.312162162162162,138, 4 PURPLE FLOCK DINNER CANDLES,Other,GenericBrand
72800C,2.2566666666666664,124,4 PINK DINNER CANDLE SILVER FLOCK,Other,GenericBrand
72800D,2.55,85,4 BLUE DINNER CANDLES SILVER FLOCK,Other,GenericBrand
72800E,2.308989898989899,450,4 IVORY DINNER CANDLES SILVER FLOCK,Other,GenericBrand
72801C,1.25,90,4 ROSE PINK DINNER CANDLES,Other,GenericBrand
72801D,1.25,58,4 SKY BLUE DINNER CANDLES,Other,GenericBrand
72801G,1.25,43,4 BURGUNDY WINE DINNER CANDLES,Other,GenericBrand
72802A,4.364,311,ROSE SCENT CANDLE IN JEWELLED BOX,Other,GenericBrand
72802B,4.193424657534247,308,OCEAN SCENT CANDLE IN JEWELLED BOX,Other,GenericBrand
72802C,4.182298850574713,455,VANILLA SCENT CANDLE JEWELLED BOX,Other,GenericBrand
72803A,4.25,118,ROSE SCENT CANDLE JEWELLED DRAWER,Other,GenericBrand
72807A,4.237605633802817,274,SET/3 ROSE CANDLE IN JEWELLED BOX,Other,GenericBrand
72807B,4.239,285,SET/3 OCEAN SCENT CANDLE JEWEL BOX,Other,GenericBrand
72807C,4.235210084033613,475,SET/3 VANILLA SCENTED CANDLE IN BOX,Other,GenericBrand
75013B,1.65,25,"STRING OF 8 BUTTERFLIES,PINK",Other,GenericBrand
75049L,1.1922680412371134,607,LARGE CIRCULAR MIRROR MOBILE,Other,GenericBrand
77101A,1.24,97,UNION FLAG WINDSOCK,Other,GenericBrand
78034B,1.95,8,BLUE NETTING STORAGE HANGER,Other,GenericBrand
79026B,0.4855555555555556,25,"S/4 ICON COASTER,ELVIS LIVES",Other,GenericBrand
79030D,0.5579999999999999,407,"TUMBLER, BAROQUE",Other,GenericBrand
79030G,0.6,662,"TUMBLER, NEW ENGLAND",Other,GenericBrand
79051A,0.33499999999999996,447,SMOKEY GREY COLOUR D.O.F. GLASS,Other,GenericBrand
79062D,0.38,52,"RETRO TIN ASHTRAY,REVOLUTIONARY",Other,GenericBrand
79063C,0.19,135,"RETRO PILL BOX KEY CHAIN,THE KING",Other,GenericBrand
79063D,0.19,88,"RETRO PILL BOX , REVOLUTIONARY",Other,GenericBrand
79066K,0.9062162162162163,631,RETRO MOD TRAY,Other,GenericBrand
79071B,2.95,20,ENGLISH ROSE METAL WASTE BIN,Other,GenericBrand
79144B,0.41333333333333333,107,PAINTED LIGHTBULB STAR+ MOON,Other,GenericBrand
79144C,0.4033333333333333,63,PAINTED LIGHTBULB RAINBOW DESIGN,Other,GenericBrand
79149B,0.42,18,SILICON STAR BULB  BLUE,Other,GenericBrand
79151B,0.42,11,"SILICON CUBE 25W, BLUE",Other,GenericBrand
79157B,0.85,4,UBO-LIGHT TRIOBASE BLUE,Other,GenericBrand
79157V,0.85,5,UBO-LIGHT TRIOBASE PURPLE,Other,GenericBrand
79161A,2.95,2,ST GEORGE SET OF 10 PARTY LIGHTS,PartyDecor,GenericBrand
79190A,0.42,277,RETRO PLASTIC 70'S TRAY,Other,GenericBrand
79190B,0.42,339,RETRO PLASTIC POLKA TRAY,Other,GenericBrand
79190D,0.42,227,RETRO PLASTIC DAISY TRAY,Other,GenericBrand
79191B,0.85,142,RETRO PLASTIC POLKA TRAY,Other,GenericBrand
79191C,0.85,371,RETRO PLASTIC ELEPHANT TRAY,Other,GenericBrand
79191D,0.85,13,RETRO PLASTIC DAISY TRAY,Other,GenericBrand
79192A,1.25,3,RETRO PLASTIC 70'S TRAY,Other,GenericBrand
79302M,2.85,355,"ART LIGHTS,FUNK MONKEY",Other,GenericBrand
79323B,6.75,0,BLACK CHERRY LIGHTS,Other,GenericBrand
79323P,6.75,-4,PINK CHERRY LIGHTS,Other,GenericBrand
79323W,6.75,-8,WHITE CHERRY LIGHTS,Other,GenericBrand
81950B,0.29,66,FLOWER BLUE CLOCK WITH SUCKER,Home,GenericBrand
81950V,0.57,20,FLOWER PURPLE CLOCK W/SUCKER,Home,GenericBrand
81952B,0.19,100,ROUND BLUE CLOCK WITH SUCKER,Home,GenericBrand
81952V,0.19,215,ROUND PURPLE CLOCK WITH SUCKER,Home,GenericBrand
81953B,0.19,11,ROUND BLUE CLOCK WITH SUCKER,Home,GenericBrand
81953P,0.19000000000000003,28,ROUND ARTICULATED PINK CLOCK W/SUCK,Home,GenericBrand
82001S,3.861,925,VINYL RECORD FRAME SILVER,Decor,GenericBrand
82011A,3.75,16,"BATHROOM SCALES, TROPICAL BEACH",Other,GenericBrand
82011B,3.6657894736842107,41,BATHROOM SCALES RUBBER DUCKS,Other,GenericBrand
82011C,3.6700000000000004,51,BATHROOM SCALES FOOTPRINTS IN SAND,Other,GenericBrand
82494L,2.9401849568434035,5147,WOODEN FRAME ANTIQUE WHITE ,Decor,GenericBrand
82613A,1.25,66,"METAL SIGN,CUPCAKE SINGLE HOOK",Other,GenericBrand
82613B,1.0154347826086956,380,"METAL SIGN,CUPCAKE SINGLE HOOK",Other,GenericBrand
82613C,0.9878947368421053,340,"METAL SIGN,CUPCAKE SINGLE HOOK",Other,GenericBrand
82613D,0.9407843137254901,449,METAL SIGN CUPCAKE SINGLE HOOK,Other,GenericBrand
82616B,1.6657142857142857,250,FRAPPUCINO SCARF KNITTING KIT,Other,GenericBrand
82616C,1.570188679245283,274,MIDNIGHT GLAMOUR SCARF KNITTING KIT,Other,GenericBrand
84029E,4.082101910828025,1894,RED WOOLLY HOTTIE WHITE HEART.,HeartDecoration,GenericBrand
84029G,4.016835443037975,1815,KNITTED UNION FLAG HOT WATER BOTTLE,Other,GenericBrand
84030E,4.281376811594203,1171,ENGLISH ROSE HOT WATER BOTTLE,Other,GenericBrand
84031A,3.9272000000000005,153,CHARLIE+LOLA RED HOT WATER BOTTLE ,Other,GenericBrand
84031B,3.9463157894736844,72,CHARLIE LOLA BLUE HOT WATER BOTTLE ,Other,GenericBrand
84032A,2.7440740740740743,419,CHARLIE+LOLA PINK HOT WATER BOTTLE,Other,GenericBrand
84032B,2.6656716417910453,477,CHARLIE + LOLA RED HOT WATER BOTTLE,Other,GenericBrand
84086B,2.95,15,YELLOW/BLUE RETRO RADIO,Other,GenericBrand
84086C,2.95,136,PINK/PURPLE RETRO RADIO,Other,GenericBrand
84201B,0.19,13,HAPPY BIRTHDAY CARD STRIPEY TEDDY,Other,GenericBrand
84201C,0.19,5,HAPPY BIRTHDAY CARD TEDDY/CAKE,Other,GenericBrand
84206A,0.19000000000000003,24,3 BLACK CATS W HEARTS BLANK CARD,HeartDecoration,GenericBrand
84206B,0.19,5,CAT WITH SUNGLASSES BLANK CARD,Other,GenericBrand
84206C,0.19,8,CHAMPAGNE TRAY BLANK CARD,Other,GenericBrand
84247E,2.95,57,PACK/12 XMAS FUN CARD,Other,GenericBrand
84247G,0.42,288,"DECOUPAGE,GREETING CARD,",Other,GenericBrand
84247K,2.95,11,"FOLK ART GREETING CARD,pack/12",Other,GenericBrand
84247L,0.42,108,FAWN AND MUSHROOM GREETING CARD,Other,GenericBrand
84247N,2.95,22,PACK/12 BLUE FOLKART CARDS,Other,GenericBrand
84249A,0.483076923076923,160,"GREETING CARD,SQUARE, DOUGHNUTS",Other,GenericBrand
84251B,0.19,145,"GREETING CARD, STICKY GORDON",Other,GenericBrand
84251C,0.19,24,"GREETING CARD, TWO SISTERS.",Other,GenericBrand
84251G,0.19,180,"GREETING CARD, OVERCROWDED POOL.",Other,GenericBrand
84279B,3.7439999999999998,172,CHERRY BLOSSOM DECORATIVE FLASK,Other,GenericBrand
84279P,3.7358823529411764,320,CHERRY BLOSSOM  DECORATIVE FLASK,Other,GenericBrand
84313B,3.1884615384615387,76,BLUE TV TRAY TABLE ,Other,GenericBrand
84313C,2.2636363636363637,179,ORANGE TV TRAY TABLE ,Other,GenericBrand
84341B,0.5121875,474,SMALL PINK MAGIC CHRISTMAS TREE,Seasonal,GenericBrand
84387A,1.95,11,BIRD ON BRANCH CANVAS SCREEN,Other,GenericBrand
84402B,0.79,61,PURPLE DRESS JEWELLERY STAND,Other,GenericBrand
84406B,3.813183673469388,1427,CREAM CUPID HEARTS COAT HANGER,HeartDecoration,GenericBrand
84415A,1.25,12,PINK FLOCK SUEDE CUSHION COVER ,Other,GenericBrand
84415B,2.5,6,BLUE FLOCK CUSHION COVER ,Other,GenericBrand
84429A,2.95,46,MEDIUM PINK BUDDHA HEAD ,Other,GenericBrand
84459A,1.49,226,PINK METAL CHICKEN HEART ,HeartDecoration,GenericBrand
84459B,1.49,388,YELLOW METAL CHICKEN HEART ,HeartDecoration,GenericBrand
84507B,2.55,31,STRIPES DESIGN MONKEY DOLL,Other,GenericBrand
84507C,2.55,56,BLUE CIRCLES DESIGN MONKEY DOLL,Other,GenericBrand
84508A,2.55,49,CAMOUFLAGE DESIGN TEDDY,Other,GenericBrand
84508B,2.55,50,STRIPES DESIGN TEDDY,Other,GenericBrand
84508C,2.55,51,BLUE CIRCLES DESIGN TEDDY,Other,GenericBrand
84509A,3.8119148936170215,531,SET OF 4 ENGLISH ROSE PLACEMATS,Other,GenericBrand
84509B,3.75,156,SET OF 4 FAIRY CAKE PLACEMATS,Other,GenericBrand
84509C,3.715217391304348,77,SET OF 4 POLKADOT PLACEMATS ,Other,GenericBrand
84509E,2.385,70,SET OF 4 CAROUSEL PLACEMATS ,Other,GenericBrand
84509G,2.8197674418604652,275,SET OF 4 FAIRY CAKE PLACEMATS ,Other,GenericBrand
84510A,1.2750344827586206,857,SET OF 4 ENGLISH ROSE COASTERS,Other,GenericBrand
84510C,1.325625,96,SET OF 4 POLKADOT COASTERS,Other,GenericBrand
84510E,1.018888888888889,25,SET OF 4 GREEN CAROUSEL COASTERS,Other,GenericBrand
84519A,1.419122807017544,285,TOMATO CHARLIE+LOLA COASTER SET,Other,GenericBrand
84519B,1.3372527472527471,377,CARROT CHARLIE+LOLA COASTER SET,Other,GenericBrand
84520B,0.85,325,PACK 20 ENGLISH ROSE PAPER NAPKINS,Other,GenericBrand
84531A,0.6900000000000001,140,PINK KNITTED EGG COSY,Other,GenericBrand
84531B,0.7020000000000001,149,BLUE KNITTED EGG COSY,Other,GenericBrand
84534B,0.85,46,FAIRY CAKE NOTEBOOK A5 SIZE,Other,GenericBrand
84535A,0.65,78,ENGLISH ROSE NOTEBOOK A6 SIZE,Other,GenericBrand
84535B,0.6663302752293577,999,FAIRY CAKES NOTEBOOK A6 SIZE,Other,GenericBrand
84536A,0.42377880184331795,2217,ENGLISH ROSE NOTEBOOK A7 SIZE,Other,GenericBrand
84536B,0.4328125,916,FAIRY CAKES NOTEBOOK A7 SIZE,Other,GenericBrand
84558A,2.95,290,3D DOG PICTURE PLAYING CARDS,Decor,GenericBrand
84559A,0.8685714285714285,272,3D SHEET OF DOG STICKERS,Other,GenericBrand
84559B,0.85,212,3D SHEET OF CAT STICKERS,Other,GenericBrand
84562A,7.95,2,PINK/WHITE RIBBED MELAMINE JUG,Other,GenericBrand
84563A,4.021428571428571,59,PINK & WHITE BREAKFAST TRAY,Other,GenericBrand
84563B,3.2357142857142858,69,BLUE & WHITE BREAKFAST TRAY,Other,GenericBrand
84569A,1.2965384615384616,191,PACK 3 IRON ON DOG PATCHES,Other,GenericBrand
84569B,1.25,75,PACK 3 FIRE ENGINE/CAR PATCHES,Other,GenericBrand
84569C,1.25,1,PACK 4 FLOWER/BUTTERFLY PATCHES,Other,GenericBrand
84569D,1.2855882352941177,268,PACK 6 HEART/ICE-CREAM PATCHES,HeartDecoration,GenericBrand
84575A,4.35,13,PINK DOG CANNISTER,Other,GenericBrand
84595E,2.1166666666666667,64,LARGE TORTILLA DESIGN RED BOWL,Other,GenericBrand
84596B,0.484112676056338,3236,SMALL DOLLY MIX DESIGN ORANGE BOWL,Other,GenericBrand
84596E,0.7721212121212121,235,SMALL LICORICE DES PINK BOWL,Other,GenericBrand
84596F,0.4967697594501718,2709,SMALL MARSHMALLOWS PINK BOWL,Other,GenericBrand
84596G,0.48435064935064936,1236,SMALL CHOCOLATES PINK BOWL,Other,GenericBrand
84596J,0.52375,229,MIXED NUTS LIGHT GREEN BOWL,Other,GenericBrand
84596L,0.48639999999999994,726,BISCUITS SMALL BOWL LIGHT BLUE,Other,GenericBrand
84597B,1.25,41,RETRO BROWN BALL ASHTRAY ,Other,GenericBrand
84597C,1.25,46,RETRO PINK BALL ASHTRAY ,Other,GenericBrand
84613A,4.65,6,PINK NEW BAROQUE FLOCK CANDLESTICK,Other,GenericBrand
84613C,4.65,1,BLUE NEW BAROQUE FLOCK CANDLESTICK,Other,GenericBrand
84614A,5.95,2,PINK BAROQUE FLOCK CANDLE HOLDER,Other,GenericBrand
84625A,1.4863636363636366,435,PINK NEW BAROQUECANDLESTICK CANDLE,Other,GenericBrand
84625C,1.440625,343,BLUE NEW BAROQUE CANDLESTICK CANDLE,Other,GenericBrand
84659A,2.4899999999999998,78,WHITE TRAVEL ALARM CLOCK,Home,GenericBrand
84660A,1.456,455,WHITE STITCHED WALL CLOCK,Home,GenericBrand
84660B,1.4046153846153848,389,BLACK STITCHED WALL CLOCK,Home,GenericBrand
84660C,1.0091666666666665,399,PINK STITCHED WALL CLOCK,Home,GenericBrand
84661A,2.263,46,WHITE SQUARE TABLE CLOCK,Home,GenericBrand
84661B,2.5658333333333334,95,BLACK SQUARE TABLE CLOCK,Home,GenericBrand
84661C,1.67,14,PINK SQUARE TABLE CLOCK,Home,GenericBrand
84663A,2.213703703703704,155,GRASS HOPPER WOODEN WALL CLOCK ,Home,GenericBrand
84673A,0.6500000000000001,63,PINK FLY SWAT,Other,GenericBrand
84673B,0.86,135,BLUE FLY SWAT,Other,GenericBrand
84705C,1.25,12,PINK FLOCK PHOTO FRAME ,Decor,GenericBrand
84706D,4.283333333333333,6,CHERRY BLOSSOM TABLE CLOCK ,Home,GenericBrand
84706F,2.95,16,RED PEONY TABLE CLOCK,Home,GenericBrand
84707A,8.131818181818181,62,SILVER JEWELLED MIRROR TRINKET TRAY,Other,GenericBrand
84707B,7.949999999999999,28,PINK JEWELLED MIRROR TRINKET TRAY,Other,GenericBrand
84708B,4.8500000000000005,53,PINK JEWELLED PHOTO FRAME ,Decor,GenericBrand
84709B,5.95,20,PINK OVAL JEWELLED MIRROR,Other,GenericBrand
84711A,9.95,14,SILVER OVAL SHAPE TRINKET BOX,Other,GenericBrand
84711B,9.95,15,PINK OVAL SHAPE TRINKET BOX,Other,GenericBrand
84712B,7.805454545454546,19,PINK JEWELLED PHOTO FRAME,Decor,GenericBrand
84732B,0.39,22,CUTE BIRD CEATURE SCREEN,Other,GenericBrand
84732D,0.39,11,CUTE RABBIT CEATURE SCREEN ,Other,GenericBrand
84741C,1.95,60,CITRUS GARLAND FELT FLOWERS ,Other,GenericBrand
84743C,1.25,1,ORANGE FELT VASE + FLOWERS,Other,GenericBrand
84745A,0.42000000000000004,32,PINK HANGING GINGHAM EASTER HEN,Other,GenericBrand
84745B,0.42000000000000004,32,BLUE HANGING GINGHAM EASTER HEN,Other,GenericBrand
84750A,1.95,-3,PINK SMALL GLASS CAKE STAND,Other,GenericBrand
84750B,1.1099999999999999,60,BLACK SMALL GLASS CAKE STAND,Other,GenericBrand
84751B,1.7766666666666666,16,BLACK MEDIUM GLASS CAKE STAND,Other,GenericBrand
84760S,1.45,43,SMALL HANGING GLASS+ZINC LANTERN,Other,GenericBrand
84795B,7.8,167,SUNSET CHECK HAMMOCK,Other,GenericBrand
84795C,7.95,2,OCEAN STRIPE HAMMOCK ,Other,GenericBrand
84796B,10.949999999999998,48,BLUE SAVANNAH PICNIC HAMPER FOR 2,Other,GenericBrand
84798A,2.55,2,PINK FOXGLOVE ARTIIFCIAL FLOWER,HeartDecoration,GenericBrand
84798B,2.55,7,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,HeartDecoration,GenericBrand
84800L,1.9357142857142857,240,LARGE WHITE/PINK ROSE ART FLOWER,Other,GenericBrand
84800M,1.55,124,MEDIUM WHITE/PINK ROSE ART FLOWER,Other,GenericBrand
84800S,1.2120000000000002,105,SMALL WHITE/PINK ROSE ART FLOWER,Other,GenericBrand
84801A,2.1,46,PINK HYDRANGEA ART FLOWER,Other,GenericBrand
84801B,2.1,22,WHITE HYDRANGEA ART FLOWER,Other,GenericBrand
84802A,1.69,2,WHITE ANEMONE ARTIFICIAL FLOWER,Other,GenericBrand
84802B,1.69,4,PURPLE ANEMONE ARTIFICIAL FLOWER,Other,GenericBrand
84803B,1.6900000000000002,15,WHITE ALLIUM  ARTIFICIAL FLOWER,Other,GenericBrand
84804A,2.68,70,CREAM DELPHINIUM ARTIFICIAL FLOWER,Other,GenericBrand
84804B,2.23,99,BLUE DELPHINIUM ARTIFICIAL FLOWER,Other,GenericBrand
84805A,2.0833333333333335,30,CREAM CLIMBING HYDRANGA ART FLOWER,Other,GenericBrand
84805B,2.0833333333333335,38,BLUE CLIMBING HYDRANGA ART FLOWER,Other,GenericBrand
84806A,1.0645454545454545,137,PINK CANDYSTUFT ARTIFICIAL FLOWER,Other,GenericBrand
84806B,1.391111111111111,248,WHITE CANDYSTUFT ARTIFICIAL FLOWER,Other,GenericBrand
84809A,2.1,38,WHITE CHRYSANTHEMUMS ART FLOWER,Other,GenericBrand
84809B,2.1,18,PINK CHRYSANTHEMUMS ART FLOWER,Other,GenericBrand
84846A,2.1,52,SCENTED CANDLE IN DIGITALIS TIN,Other,GenericBrand
84849A,1.69,139,HELLO SAILOR BLUE SOAP HOLDER,Other,GenericBrand
84849B,1.69,231,FAIRY SOAP SOAP HOLDER,Other,GenericBrand
84849D,1.69,313,HOT BATHS SOAP HOLDER,Other,GenericBrand
84856S,3.81,-1,SMALL TAHITI BEACH BAG,Other,GenericBrand
84857B,1.95,22,BLUE MONTE CARLO HANDBAG,Other,GenericBrand
84857C,2.677777777777778,94,PINK MONTE CARLO HANDBAG,Other,GenericBrand
84858C,4.775,34,PINK RIVIERA HANDBAG,Other,GenericBrand
84859A,2.2196774193548388,123,SILVER DISCO HANDBAG,Other,GenericBrand
84859B,2.168,30,BLUE DISCO HANDBAG,Other,GenericBrand
84859C,2.348095238095238,83,PINK DISCO HANDBAG,Other,GenericBrand
84870B,3.75,20,BLUE GEISHA GIRL ,Other,GenericBrand
84870C,3.75,20,GREEN GEISHA GIRL ,Other,GenericBrand
84874B,1.65,34,BLUE TRAVEL FIRST AID KIT,Other,GenericBrand
84875B,1.5833333333333333,125,GREEN SQUARE COMPACT MIRROR,Other,GenericBrand
84875D,1.25,51,BLUE SQUARE COMPACT MIRROR,Other,GenericBrand
84876B,1.25,153,GREEN HEART COMPACT MIRROR,HeartDecoration,GenericBrand
84876D,2.2916666666666665,124,BLUE HEART COMPACT MIRROR,HeartDecoration,GenericBrand
84877A,1.25,12,PINK ROUND COMPACT MIRROR,Other,GenericBrand
84877B,1.25,126,GREEN ROUND COMPACT MIRROR,Other,GenericBrand
84877D,1.7045454545454546,87,BLUE ROUND COMPACT MIRROR,Other,GenericBrand
84884A,4.026923076923077,285,ANT WHITE WIRE HEART SPIRAL,HeartDecoration,GenericBrand
84898F,2.1,45,YELLOW FLOWERS FELT HANDBAG KIT,Other,GenericBrand
84910A,5.95,10,PINK PAISLEY CUSHION COVER ,Other,GenericBrand
84912A,3.75,103,PINK ROSE WASHBAG,Other,GenericBrand
84912B,3.75,148,GREEN ROSE WASHBAG,Other,GenericBrand
84913A,4.65,37,SOFT PINK ROSE TOWEL ,Other,GenericBrand
84913B,4.65,70,MINT GREEN ROSE TOWEL,Other,GenericBrand
84924A,4.059166666666667,72,WAKE UP COCKEREL CALENDAR SIGN ,Other,GenericBrand
84924F,0.79,10,PSYCHEDELIC METAL SIGN CALENDAR,Other,GenericBrand
84925D,2.55,15,LA PALMIERA WALL THERMOMETER,Other,GenericBrand
84925F,1.9214285714285713,79,PSYCHEDELIC WALL THERMOMETER,Other,GenericBrand
84926A,0.482,525,WAKE UP COCKEREL TILE COASTER,Other,GenericBrand
84926D,0.6939285714285715,417,LA PALMIERA TILE COASTER,Other,GenericBrand
84926E,0.45090909090909087,606,FLOWERS TILE COASTER,Other,GenericBrand
84926F,0.9313636363636363,255,PSYCHEDELIC TILE COASTER,Other,GenericBrand
84927A,1.4160000000000001,45,WAKE UP COCKEREL TILE HOOK,Other,GenericBrand
84927D,0.96,42,LA PALMIERA TILE HOOK,Other,GenericBrand
84927E,1.573846153846154,55,FLOWERS TILE HOOK,Other,GenericBrand
84927F,0.7876744186046513,290,PSYCHEDELIC TILE HOOK,Other,GenericBrand
84931A,2.55,82,PINK SCOTTIE DOG W FLOWER PATTERN,Other,GenericBrand
84931B,2.55,128,BLUE SCOTTIE DOG W FLOWER PATTERN,Other,GenericBrand
84951A,0.9970588235294118,338,SET OF 4 PISTACHIO LOVEBIRD COASTER,HeartDecoration,GenericBrand
84951B,1.0729032258064515,274,SET OF 4 BLACK LOVEBIRD COASTERS,HeartDecoration,GenericBrand
84952A,4.368333333333333,38,CLEAR LOVE BIRD T-LIGHT HOLDER,HeartDecoration,GenericBrand
84952B,3.6425,46,BLACK LOVE BIRD T-LIGHT HOLDER,HeartDecoration,GenericBrand
84952C,3.1944444444444446,68,MIRROR LOVE BIRD T-LIGHT HOLDER,HeartDecoration,GenericBrand
84968A,10.95,48,SET OF 16 VINTAGE ROSE CUTLERY,Other,GenericBrand
84968E,10.95,48,SET OF 16 VINTAGE BLACK CUTLERY,Other,GenericBrand
84968F,10.95,24,SET OF 16 VINTAGE SKY BLUE CUTLERY,Other,GenericBrand
84970L,1.0261128526645769,4061,SINGLE HEART ZINC T-LIGHT HOLDER,HeartDecoration,GenericBrand
84970S,0.8746770025839793,5079,HANGING HEART ZINC T-LIGHT HOLDER,HeartDecoration,GenericBrand
84971S,0.8636607142857143,1413,SMALL HEART FLOWERS HOOK ,HeartDecoration,GenericBrand
84984A,4.65,19,GREEN PEONY CUSHION COVER,Other,GenericBrand
84984B,4.65,17,RED PEONY CUSHION COVER ,Other,GenericBrand
84984D,4.65,13,ORIENTAL RED CUSHION COVER ,Other,GenericBrand
84985A,1.45,36,SET OF 72 GREEN PAPER DOILIES,Other,GenericBrand
84989A,0.55,27,75 GREEN FAIRY CAKE CASES,Other,GenericBrand
84993A,0.42,305,75 GREEN PETIT FOUR CASES,Other,GenericBrand
84993B,0.42,57,75 BLACK PETIT FOUR CASES,Other,GenericBrand
84997A,4.108642533936652,1072,GREEN 3 PIECE POLKADOT CUTLERY SET,Other,GenericBrand
84997B,4.080000000000001,1409,RED 3 PIECE RETROSPOT CUTLERY SET,Other,Retrospot
84997C,4.043706293706293,1243,BLUE 3 PIECE POLKADOT CUTLERY SET,Other,GenericBrand
84997D,4.113308270676692,1819,PINK 3 PIECE POLKADOT CUTLERY SET,Other,GenericBrand
85014A,5.95,685,BLACK/BLUE POLKADOT UMBRELLA,Other,GenericBrand
85014B,5.939436619718309,948,RED RETROSPOT UMBRELLA,Other,Retrospot
85017A,0.85,6,ENVELOPE 50 ROMANTIC IMAGES,Other,GenericBrand
85017B,0.49616438356164383,731,ENVELOPE 50 BLOSSOM IMAGES,Other,GenericBrand
85017C,0.6154545454545454,49,ENVELOPE 50 CURIOUS IMAGES,Other,GenericBrand
85018D,2.55,12,YULETIDE IMAGES S/6 PAPER BOXES,Other,GenericBrand
85019A,1.8055555555555556,361,ROMANTIC IMAGES NOTEBOOK SET,Other,GenericBrand
85019B,1.3804347826086956,402,BLOSSOM  IMAGES NOTEBOOK SET,Other,GenericBrand
85019C,2.9166666666666665,73,CURIOUS  IMAGES NOTEBOOK SET,Other,GenericBrand
85023B,2.55,31,EAU DE NILE JEWELLED PHOTOFRAME,Decor,GenericBrand
85023C,2.55,-1,PINK LARGE JEWELED PHOTOFRAME,Decor,GenericBrand
85024B,1.65,49,EAU DE NILE JEWELLED PHOTOFRAME,Decor,GenericBrand
85024C,1.65,11,PINK SMALL JEWELLED PHOTOFRAME,Decor,GenericBrand
85025B,1.65,158,EAU DE NILE HEART SHAPE PHOTO FRAME,HeartDecoration,GenericBrand
85025C,1.65,155,PINK HEART SHAPE PHOTO FRAME,HeartDecoration,GenericBrand
85026B,0.85,75,EAU DE NILE JEWELLED T-LIGHT HOLDER,Other,GenericBrand
85027L,2.8973684210526316,65,FRENCH CHATEAU LARGE PLATTER ,Other,GenericBrand
85028L,1.95,10,FRENCH CHATEAU LARGE FRUIT BOWL ,Other,GenericBrand
85028S,2.025,24,FRENCH CHATEAU SMALL FRUITBOWL,Other,GenericBrand
85031A,3.892857142857143,16,ROMANTIC IMAGES SCRAP BOOK SET,Other,GenericBrand
85031B,4.95,1,BLOSSOM IMAGES SCRAP BOOK SET,Other,GenericBrand
85031C,4.95,3,CURIOUS IMAGES SCRAP BOOK SET,Other,GenericBrand
85032A,0.7435483870967743,581,ROMANTIC IMAGES GIFT WRAP SET,Other,GenericBrand
85032B,0.7305555555555555,571,BLOSSOM IMAGES GIFT WRAP SET,Other,GenericBrand
85032C,0.7548192771084338,427,CURIOUS IMAGES GIFT WRAP SET,Other,GenericBrand
85032D,0.875,522,YULETIDE IMAGES GIFT WRAP SET,Other,GenericBrand
85034A,2.329473684210526,482,3 GARDENIA MORRIS BOXED CANDLES,Garden,Garden
85034B,2.0891304347826085,880,3 WHITE CHOC MORRIS BOXED CANDLES,Other,GenericBrand
85034C,1.8214685314685313,1048,3 ROSE MORRIS BOXED CANDLES,Other,GenericBrand
85035A,3.367402597402598,254,GARDENIA 3 WICK MORRIS BOXED CANDLE,Garden,Garden
85035B,2.607142857142857,269,CHOCOLATE 3 WICK MORRIS BOX CANDLE,Other,GenericBrand
85035C,2.22394495412844,754,ROSE 3 WICK MORRIS BOX CANDLE,Other,GenericBrand
85036A,3.4633333333333334,198,GARDENIA 1 WICK MORRIS BOXED CANDLE,Garden,Garden
85036B,2.1680952380952383,256,CHOCOLATE 1 WICK MORRIS BOX CANDLE,Other,GenericBrand
85036C,2.39974358974359,335,ROSE 1 WICK MORRIS BOXED CANDLE,Other,GenericBrand
85039A,1.6433333333333333,203,SET/4 RED MINI ROSE CANDLE IN BOWL,Other,GenericBrand
85039B,1.64625,191,S/4 IVORY MINI ROSE CANDLE IN BOWL,Other,GenericBrand
85039C,1.642,29,S/4 BLACK MINI ROSE CANDLE IN BOWL,Other,GenericBrand
85040A,1.7102941176470587,741,S/4 PINK FLOWER CANDLES IN BOWL,Other,GenericBrand
85040B,1.65,131,SET/4 BLUE FLOWER CANDLES IN BOWL,Other,GenericBrand
