InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year
579196,22464,HANGING METAL HEART LANTERN,4,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,13.16,2011
579196,22469,HEART OF WICKER SMALL,3,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,9.870000000000001,2011
579196,22470,HEART OF WICKER LARGE,1,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,5.79,2011
579196,22472,TV DINNER TRAY DOLLY GIRL,1,2011-11-28 15:54:00,10.79,14096.0,United Kingdom,10.79,2011
579196,22473,TV DINNER TRAY VINTAGE PAISLEY,1,2011-11-28 15:54:00,10.79,14096.0,United Kingdom,10.79,2011
579196,22474,SPACEBOY TV DINNER TRAY,1,2011-11-28 15:54:00,10.79,14096.0,United Kingdom,10.79,2011
579196,22476,EMPIRE UNION JACK TV DINNER TRAY,2,2011-11-28 15:54:00,10.79,14096.0,United Kingdom,21.58,2011
579196,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,19.919999999999998,2011
579196,22491,PACK OF 12 COLOURED PENCILS,2,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,3.26,2011
579196,22494,EMERGENCY FIRST AID TIN ,3,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,7.38,2011
579196,22507,MEMO BOARD RETROSPOT  DESIGN,1,2011-11-28 15:54:00,10.79,14096.0,United Kingdom,10.79,2011
579196,22508,DOORSTOP RETROSPOT HEART,4,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,29.84,2011
579196,22513,DOORSTOP FOOTBALL DESIGN,1,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,7.46,2011
579196,22539,MINI JIGSAW DOLLY GIRL,2,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,1.66,2011
579196,22540,MINI JIGSAW CIRCUS PARADE ,2,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,1.66,2011
579196,22544,MINI JIGSAW SPACEBOY,8,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,6.64,2011
579196,22545,MINI JIGSAW BUNNIES,3,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,2.4899999999999998,2011
579196,22546,MINI JIGSAW PURDEY,1,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,0.83,2011
579196,22547,MINI JIGSAW DINOSAUR ,7,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,5.81,2011
579196,22549,PICTURE DOMINOES,4,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,13.16,2011
579196,22550,HOLIDAY FUN LUDO,1,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,7.46,2011
579196,22551,PLASTERS IN TIN SPACEBOY,7,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,23.03,2011
579196,22557,PLASTERS IN TIN VINTAGE PAISLEY ,4,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,13.16,2011
579196,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,6.58,2011
579196,22560,TRADITIONAL MODELLING CLAY,5,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,12.3,2011
579196,22562,MONSTERS STENCIL CRAFT,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46,2011
579196,22563,HAPPY STENCIL CRAFT,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46,2011
579196,22564,ALPHABET STENCIL CRAFT,3,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,7.38,2011
579196,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,2,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,3.26,2011
579196,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,3,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,4.89,2011
579196,22568,FELTCRAFT CUSHION OWL,1,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,7.46,2011
579196,22573,STAR WOODEN CHRISTMAS DECORATION,12,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,19.56,2011
579196,22574,HEART WOODEN CHRISTMAS DECORATION,8,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,13.04,2011
579196,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,5,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,8.149999999999999,2011
579196,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,2,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,3.26,2011
579196,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,3.26,2011
579196,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,3,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,4.89,2011
579196,22584,PACK OF 6 PANETTONE GIFT BOXES,1,2011-11-28 15:54:00,4.96,14096.0,United Kingdom,4.96,2011
579196,22585,PACK OF 6 BIRDY GIFT TAGS,3,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,7.38,2011
579196,22588,CARD HOLDER GINGHAM HEART,1,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,5.79,2011
579196,22589,CARDHOLDER GINGHAM STAR,3,2011-11-28 15:54:00,4.96,14096.0,United Kingdom,14.879999999999999,2011
579196,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1,2011-11-28 15:54:00,6.63,14096.0,United Kingdom,6.63,2011
579196,22593,CHRISTMAS GINGHAM STAR,7,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,11.41,2011
579196,22594,CHRISTMAS GINGHAM TREE,5,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,8.149999999999999,2011
579196,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,5,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,12.3,2011
579196,22597,MUSICAL ZINC HEART DECORATION ,2,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,3.26,2011
579196,22600,CHRISTMAS RETROSPOT STAR WOOD,5,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,8.149999999999999,2011
579196,22601,CHRISTMAS RETROSPOT ANGEL WOOD,1,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,1.63,2011
579196,22614,PACK OF 12 SPACEBOY TISSUES,1,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,0.83,2011
579196,22616,PACK OF 12 LONDON TISSUES ,1,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,0.83,2011
579196,22617,BAKING SET SPACEBOY DESIGN,1,2011-11-28 15:54:00,10.79,14096.0,United Kingdom,10.79,2011
579196,22619,SET OF 6 SOLDIER SKITTLES,6,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,44.76,2011
579196,22620,4 TRADITIONAL SPINNING TOPS,6,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,14.76,2011
579196,22621,TRADITIONAL KNITTING NANCY,7,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,23.03,2011
579196,22629,SPACEBOY LUNCH BOX ,1,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,4.13,2011
579196,22630,DOLLY GIRL LUNCH BOX,1,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,4.13,2011
579196,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,3.29,2011
579196,22651,GENTLEMAN SHIRT REPAIR KIT ,6,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,9.78,2011
579196,22653,BUTTON BOX ,5,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,8.149999999999999,2011
579196,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,1,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,1.63,2011
579196,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,4.13,2011
579196,22664,TOY TIDY DOLLY GIRL DESIGN,1,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,4.13,2011
579196,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,17.37,2011
579196,22670,FRENCH WC SIGN BLUE METAL,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46,2011
579196,22676,FRENCH BLUE METAL DOOR SIGN 1,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46,2011
579196,22679,FRENCH BLUE METAL DOOR SIGN 4,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46,2011
579196,22695,WICKER WREATH SMALL,2,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,6.58,2011
579196,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,11.58,2011
579196,22698,PINK REGENCY TEACUP AND SAUCER,4,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,23.16,2011
579196,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,5.79,2011
579196,22703,PINK CAT BOWL,1,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,1.63,2011
579196,22712,CARD DOLLY GIRL ,3,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,2.4899999999999998,2011
579196,22716,CARD CIRCUS PARADE,1,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,0.83,2011
579196,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-11-28 15:54:00,10.79,14096.0,United Kingdom,10.79,2011
579196,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,2011-11-28 15:54:00,10.79,14096.0,United Kingdom,10.79,2011
579196,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,7.46,2011
579196,22726,ALARM CLOCK BAKELIKE GREEN,5,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,37.3,2011
579196,22727,ALARM CLOCK BAKELIKE RED ,5,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,37.3,2011
579196,22728,ALARM CLOCK BAKELIKE PINK,1,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,7.46,2011
579196,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,7.46,2011
579196,22731,3D CHRISTMAS STAMPS STICKERS ,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46,2011
579196,22732,3D VINTAGE CHRISTMAS STICKERS ,3,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,7.38,2011
579196,22733,3D TRADITIONAL CHRISTMAS STICKERS,3,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,7.38,2011
579196,22737,RIBBON REEL CHRISTMAS PRESENT ,2,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,6.58,2011
579196,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,7,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,23.03,2011
579196,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,4.13,2011
579196,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,4.13,2011
579196,22754,SMALL RED BABUSHKA NOTEBOOK ,1,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,1.63,2011
579196,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,1.63,2011
579196,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46,2011
579196,22757,LARGE RED BABUSHKA NOTEBOOK ,5,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,12.3,2011
579196,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46,2011
579196,22784,LANTERN CREAM GAZEBO ,3,2011-11-28 15:54:00,10.79,14096.0,United Kingdom,32.37,2011
579196,22791,T-LIGHT GLASS FLUTED ANTIQUE,2,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,4.92,2011
579196,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,1,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,7.46,2011
579196,22804,PINK HANGING HEART T-LIGHT HOLDER,1,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,5.79,2011
579196,22809,SET OF 6 T-LIGHTS SANTA,1,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,5.79,2011
579196,22810,SET OF 6 T-LIGHTS SNOWMEN,4,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,23.16,2011
579196,22812,PACK 3 BOXES CHRISTMAS PANETTONE,4,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,16.52,2011
579196,22813,PACK 3 BOXES BIRD PANETTONE ,6,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,24.78,2011
579196,22814,CARD PARTY GAMES ,7,2011-11-28 15:54:00,0.42,14096.0,United Kingdom,2.94,2011
579196,22817,CARD SUKI BIRTHDAY,7,2011-11-28 15:54:00,0.42,14096.0,United Kingdom,2.94,2011
579196,22819,"BIRTHDAY CARD, RETRO SPOT",6,2011-11-28 15:54:00,0.42,14096.0,United Kingdom,2.52,2011
579196,22865,HAND WARMER OWL DESIGN,1,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,4.13,2011
579196,22891,TEA FOR ONE POLKADOT,2,2011-11-28 15:54:00,8.29,14096.0,United Kingdom,16.58,2011
579196,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,2011-11-28 15:54:00,6.63,14096.0,United Kingdom,6.63,2011
579196,22897,OVEN MITT APPLES DESIGN,1,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,3.29,2011
579196,22899,CHILDREN'S APRON DOLLY GIRL ,1,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,4.13,2011
579196,22903,CALENDAR FAMILY FAVOURITES,9,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,22.14,2011
579196,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,28.95,2011
579196,22931,BAKING MOULD HEART WHITE CHOCOLATE,1,2011-11-28 15:54:00,4.96,14096.0,United Kingdom,4.96,2011
579196,22936,BAKING MOULD ROSE WHITE CHOCOLATE,1,2011-11-28 15:54:00,6.63,14096.0,United Kingdom,6.63,2011
579196,22939,ADULT APRON APPLE DELIGHT,2,2011-11-28 15:54:00,10.79,14096.0,United Kingdom,21.58,2011
579196,22940,FELTCRAFT CHRISTMAS FAIRY,3,2011-11-28 15:54:00,8.29,14096.0,United Kingdom,24.869999999999997,2011
579196,22948,METAL DECORATION NAUGHTY CHILDREN ,12,2011-11-28 15:54:00,1.66,14096.0,United Kingdom,19.919999999999998,2011
579196,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-11-28 15:54:00,1.25,14096.0,United Kingdom,2.5,2011
579196,22956,36 FOIL HEART CAKE CASES,1,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,4.13,2011
579196,22960,JAM MAKING SET WITH JARS,9,2011-11-28 15:54:00,8.29,14096.0,United Kingdom,74.60999999999999,2011
579196,22961,JAM MAKING SET PRINTED,20,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,65.8,2011
579196,22962,JAM JAR WITH PINK LID,3,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,4.89,2011
579196,22963,JAM JAR WITH GREEN LID,2,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,3.26,2011
579196,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,4.13,2011
579196,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,1,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,4.13,2011
579196,22966,GINGERBREAD MAN COOKIE CUTTER,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46,2011
579196,22973,CHILDREN'S CIRCUS PARADE MUG,1,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,3.29,2011
579196,22974,CHILDRENS DOLLY GIRL MUG,2,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,6.58,2011
579196,22975,SPACEBOY CHILDRENS EGG CUP,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46,2011
579196,22976,CIRCUS PARADE CHILDRENS EGG CUP ,4,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,9.84,2011
579196,22978,PANTRY ROLLING PIN,1,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,7.46,2011
579196,22979,PANTRY WASHING UP BRUSH,1,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,3.29,2011
579196,22980,PANTRY SCRUBBING BRUSH,1,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,3.29,2011
579196,22982,PANTRY PASTRY BRUSH,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46,2011
579196,22983,CARD BILLBOARD FONT,1,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,0.83,2011
579196,22988,SOLDIERS EGG CUP ,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46,2011
579196,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,4.92,2011
579196,22998,TRAVEL CARD WALLET KEEP CALM,5,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,4.1499999999999995,2011
579196,23026,DRAWER KNOB VINTAGE GLASS STAR,1,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,4.13,2011
579196,23058,CHRISTMAS HANGING SNOWFLAKE,1,2011-11-28 15:54:00,4.96,14096.0,United Kingdom,4.96,2011
579196,23096,PETIT TRAY CHIC,1,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,3.29,2011
579196,23109,PACK OF SIX LED TEA LIGHTS,1,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,5.79,2011
579196,23119,PACK OF 6 LARGE FRUIT STRAWS ,2,2011-11-28 15:54:00,1.25,14096.0,United Kingdom,2.5,2011
579196,23129,HEART SHAPED HOLLY WREATH,2,2011-11-28 15:54:00,8.29,14096.0,United Kingdom,16.58,2011
579196,23144,ZINC T-LIGHT HOLDER STARS SMALL,10,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,16.299999999999997,2011
579196,23145,ZINC T-LIGHT HOLDER STAR LARGE,3,2011-11-28 15:54:00,2.08,14096.0,United Kingdom,6.24,2011
579196,23158,SET OF 5 LUCKY CAT MAGNETS ,1,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,4.13,2011
579196,23162,REGENCY TEA STRAINER,1,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,7.46,2011
579196,23167,SMALL CERAMIC TOP STORAGE JAR ,4,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,6.52,2011
579196,23182,TOILET SIGN OCCUPIED OR VACANT,3,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,7.38,2011
579196,23184,BULL DOG BOTTLE OPENER,3,2011-11-28 15:54:00,10.79,14096.0,United Kingdom,32.37,2011
579196,23188,VINTAGE  2 METRE FOLDING RULER,2,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,6.58,2011
579196,23191,BUNDLE OF 3 RETRO NOTE BOOKS,3,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,9.870000000000001,2011
579196,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,2,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,6.58,2011
579196,23199,JUMBO BAG APPLES,2,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,8.26,2011
579196,23200,JUMBO BAG PEARS,2,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,8.26,2011
579196,23202,JUMBO BAG VINTAGE LEAF,3,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,12.39,2011
579196,23205,CHARLOTTE BAG VINTAGE ALPHABET ,1,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,1.63,2011
579196,23215,JINGLE BELL HEART ANTIQUE SILVER,2,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,8.26,2011
579196,23217,LAUREL HEART ANTIQUE SILVER,5,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,12.3,2011
579196,23219,LAUREL STAR ANTIQUE SILVER ,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46,2011
579196,23220,REINDEER HEART DECORATION GOLD,3,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,4.89,2011
579196,23221,REINDEER HEART DECORATION SILVER,5,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,8.149999999999999,2011
579196,23222,CHRISTMAS TREE HANGING GOLD,2,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,3.26,2011
579196,23223,CHRISTMAS TREE HANGING SILVER ,6,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,9.78,2011
579196,23225,CHERUB HEART DECORATION SILVER ,8,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,13.04,2011
579196,23229,VINTAGE DONKEY TAIL GAME ,1,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,7.46,2011
579196,23234,BISCUIT TIN VINTAGE CHRISTMAS,2,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,11.58,2011
579196,23236,STORAGE TIN VINTAGE DOILY ,2,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,11.58,2011
579196,23245,SET OF 3 REGENCY CAKE TINS,2,2011-11-28 15:54:00,10.79,14096.0,United Kingdom,21.58,2011
579196,23247,BISCUIT TIN 50'S CHRISTMAS,1,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,5.79,2011
579196,23255,CHILDRENS CUTLERY CIRCUS PARADE,1,2011-11-28 15:54:00,8.29,14096.0,United Kingdom,8.29,2011
579196,23263,SET OF 3 WOODEN HEART DECORATIONS,26,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,63.96,2011
579196,23263,SET OF 3 WOODEN HEART DECORATIONS,3,2011-11-28 15:54:00,2.5,14096.0,United Kingdom,7.5,2011
579196,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,13,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,31.98,2011
579196,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1,2011-11-28 15:54:00,2.5,14096.0,United Kingdom,2.5,2011
579196,23265,SET OF 3 WOODEN TREE DECORATIONS,10,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,24.6,2011
579196,23266,SET OF 3 WOODEN STOCKING DECORATION,17,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,41.82,2011
579196,23266,SET OF 3 WOODEN STOCKING DECORATION,1,2011-11-28 15:54:00,2.5,14096.0,United Kingdom,2.5,2011
579196,23291,DOLLY GIRL CHILDRENS CUP,2,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,4.92,2011
579196,23299,FOOD COVER WITH BEADS SET 2 ,1,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,7.46,2011
579196,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,39.480000000000004,2011
579196,23301,GARDENERS KNEELING PAD KEEP CALM ,29,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,95.41,2011
579196,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-11-28 15:54:00,1.25,14096.0,United Kingdom,1.25,2011
579196,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,3,2011-11-28 15:54:00,1.25,14096.0,United Kingdom,3.75,2011
579196,23309,SET OF 60 I LOVE LONDON CAKE CASES ,6,2011-11-28 15:54:00,1.25,14096.0,United Kingdom,7.5,2011
579196,23322,LARGE WHITE HEART OF WICKER,1,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,5.79,2011
579196,35648,VINTAGE BEAD PINK PURSE ,2,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,3.26,2011
579196,35970,ZINC FOLKART SLEIGH BELLS,4,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,16.52,2011
579196,35971,ROSE FOLKART HEART DECORATIONS,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46,2011
579196,37500,TEA TIME TEAPOT IN GIFT BOX,2,2011-11-28 15:54:00,8.29,14096.0,United Kingdom,16.58,2011
579196,47310M,SMALL POP BOX FUNKY MONKEY,1,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,1.63,2011
579196,47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,1,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,5.79,2011
579196,47480,HANGING PHOTO CLIP ROPE LADDER,1,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,3.29,2011
579196,47504H,ENGLISH ROSE SPIRIT LEVEL ,2,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,6.58,2011
579196,47566,PARTY BUNTING,3,2011-11-28 15:54:00,10.79,14096.0,United Kingdom,32.37,2011
579196,47591D,PINK FAIRY CAKE CHILDRENS APRON,2,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,8.26,2011
579196,47593B,SCOTTIE DOGS BABY BIB,9,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,7.47,2011
579196,51014A,"FEATHER PEN,HOT PINK",31,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,25.73,2011
579196,51014C,"FEATHER PEN,COAL BLACK",11,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,9.129999999999999,2011
579196,51014L,"FEATHER PEN,LIGHT PINK",11,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,9.129999999999999,2011
579196,71053,WHITE MOROCCAN METAL LANTERN,2,2011-11-28 15:54:00,8.29,14096.0,United Kingdom,16.58,2011
579196,71477,COLOURED GLASS STAR T-LIGHT HOLDER,11,2011-11-28 15:54:00,6.63,14096.0,United Kingdom,72.92999999999999,2011
579196,79066K,RETRO MOD TRAY,1,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,1.63,2011
579196,82001S,SILVER RECORD COVER FRAME,1,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,7.46,2011
579196,82551,LAUNDRY 15C METAL SIGN,2,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,4.92,2011
579196,82552,WASHROOM METAL SIGN,2,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,4.92,2011
579196,82567,"AIRLINE LOUNGE,METAL SIGN",7,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,11.41,2011
579196,82580,BATHROOM METAL SIGN,3,2011-11-28 15:54:00,1.25,14096.0,United Kingdom,3.75,2011
579196,82582,AREA PATROLLED METAL SIGN,1,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,4.13,2011
579196,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,2,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,4.92,2011
579196,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-11-28 15:54:00,8.29,14096.0,United Kingdom,16.58,2011
579196,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,7.46,2011
579196,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,4.13,2011
579196,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,6.58,2011
